created_at	name	screen_name	description	lang	location	verified	status_lang	status_text	time_zone	contributors_enabled	default_profile	default_profile_image	favourites_count	follow_request_sent	followers_count	following	friends_count	geo_enabled	has_extended_profile	id_str	is_translation_enabled	is_translator	listed_count	notifications	profile_background_color	profile_background_image_url	profile_background_tile	profile_banner_url	profile_image_url	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	protected	status_contributors	status_coordinates	status_created_at	status_favorite_count	status_favorited	status_geo	status_id_str	status_in_reply_to_screen_name	status_in_reply_to_status_id_str	status_in_reply_to_user_id_str	status_is_quote_status	status_latitude	status_longitude	status_place	status_possibly_sensitive	status_retweet_count	status_retweeted	status_source	status_truncated	statuses_count	url	utc_offset	account_type
Mon Aug 22 03:47:12 +0000 2011	Melisa Chandler	ChandlerPhotos	Photographer for over 19 yrs. Specializing in #headshots #weddings #familiy #portraits #photography Call! 949.388.1859	en	South Orange County, CA	False	en	Just shot in San Diego - Balboa Park #engagement #photos.  Love the sunsets down there!	Pacific Time (US & Canada)	False	False	False	0	False	38	False	30	False	False	359760396	False	False	1	False	141A10	http://pbs.twimg.com/profile_background_images/317382240/tweet_background5.jpg	False	https://pbs.twimg.com/profile_banners/359760396/1382161364	http://pbs.twimg.com/profile_images/2013126804/MelisaBioShot_normal.png	875C17	86A4A6	A0C5C7	333333	True	False		False	Sat Sep 19 01:22:53 +0000 2015	0.0	False		645045361355046912				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	18	http://t.co/SUSRWk0PRd	-25200.0	1
Fri Sep 23 03:41:37 +0000 2011	Tay Henton	woodboy_taymoss	Free My Brotha @qstacks42	en	Where Da Cash At	False	en	@ThatsEazzyE u a real fag boy		False	True	False	0	False	8	False	61	False	False	378389745	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/1610079278/rick-ross_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Oct 29 22:36:12 +0000 2011	1.0	False		130412644585848833				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	18			1
Fri Jul 26 16:21:04 +0000 2013	Kelvien elbar lubis	KelvienEL	I love you FIRLiANY88 {};):*	id		False	in	@pepekantropus pasti lu lagi dm sma firly ya masa firly suka sma loh sih ga banget .... Hahahaha		False	True	True	0	False	2	False	2	False	False	1623294612	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri Jul 26 16:37:27 +0000 2013	0.0	False		360801044927754242	Pepekantropus	3.60789483417e+17	167648202.0	False					0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	False	5			1
Mon Sep 17 09:34:27 +0000 2012	Steven R McCuan	stevenmccuan	I am a Liberal on a Quest for Social Justice for all the oppressed.	en	Wytheville, Virginia	False	en	RT @BounceEnergy Building a custom plan w/ Bounce is as fun as decorating the table! - https://t.co/nhupMfVjNq https://t.co/LeKEFqqkDi	Atlantic Time (Canada)	False	True	False	4	False	369	False	1673	False	False	828716418	False	False	3	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/828716418/1354164013	http://pbs.twimg.com/profile_images/2909403128/0d923f82c0468953c292b4c9541ed574_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri Dec 25 01:40:00 +0000 2015	19.0	False		680201291226832897				False				False	0.0	False	"<a href=""http://www.socialtoaster.com"" rel=""nofollow"">SocialToaster</a>"	False	4909		-10800.0	1
Wed Mar 09 19:28:42 +0000 2011	lewis	superloseweight	Are you getting tired of endless dieting regimes with no results? A normal person spends a great deal of time and money dieting throughout their lives.	en		False	en	Dear,Improve Your Self Confidence, Turn Some Heads & Improve Health Problemssee on http://tiny.ly/YqUh	Brussels	False	False	False	0	False	247	False	299	False	False	263292002	False	False	1	False	AD4049	http://abs.twimg.com/images/themes/theme17/bg.gif	False		http://pbs.twimg.com/profile_images/1267061004/male-hcg-weight-loss_normal.jpg	0084B4	962C4A	F01855	333333	True	False		False	Wed Mar 23 15:04:05 +0000 2011	0.0	False		50573537693532160				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	342		7200.0	2
Fri Jun 28 12:57:01 +0000 2013	Aldershot C.C.	Ashotcricket	Official Twitter Account of Aldershot Cricket Club. Follow us for LIVE updates during the season as well as club developments all year round! #AshotCricket	en	Aldershot, Hampshire 	False	en	Missed the report from Saturdays win? Relive the action here as Collins is in the runs and Sinha takes more wickets: https://t.co/wE6qloytY6	Pacific Time (US & Canada)	False	True	False	24	False	343	False	226	True	False	1553040512	False	False	6	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1553040512/1459773179	http://pbs.twimg.com/profile_images/378800000058245541/314d088ef466396e306a8a605ed72252_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Aug 15 07:13:03 +0000 2016	1.0	False		765083869603397632				True				False	1.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	481	https://t.co/qUKNl22dFQ	-25200.0	2
Wed Jul 13 10:46:34 +0000 2011	Snazzy Ziplet Fans	SnazzyZipletFan	This is the OFFICIAL fan page of @snazzyziplets :) a unique style of bracelet at affordable prices :)	en		False	en	#jinkksy @jinkksy @MrsNicolaMcLean  Lucianna rainbow & bonita &lt;3		False	True	False	0	False	62	False	26	False	False	334595227	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/1440357287/image_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Aug 20 19:20:45 +0000 2011	0.0	False		104996309437652992				False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	106	http://t.co/QFxp3qwvui		2
Sat Dec 20 14:51:54 +0000 2014	Yahya Zakaria	Yahyaablushi	proud to be omani	en		False	ar	🐐 عنزة سألت أمها عن أبوها :  أمااع وين أبااع ؟؟؟  قالت الأم : يابعد أمااع .. أبااع أنبااع   اللي قلد الصوت يدخل الزريبة  طابور 😂🐐😂🐐😂🐐😂		False	True	False	4	False	46	False	84	False	False	2937160956	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/605311681607008256/aHC5dQwg_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sun Aug 02 09:18:55 +0000 2015	16.0	False		627770542905384960				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	4			3
Wed Jan 27 21:56:26 +0000 2016	Levi Oakley	levi_oakley	LOVE THE LIFE YOU LIVE...	en	Manchester, England	False	en	Happy easter 🐣 💛💚		False	True	False	24	False	50	False	144	False	True	4855006467	False	False	0	False	F5F8FA		False	https://pbs.twimg.com/profile_banners/4855006467/1455631795	http://pbs.twimg.com/profile_images/714198797891584001/IFmudMEw_normal.jpg	2B7BB9	C0DEED	DDEEF6	333333	True	False		False	Sun Mar 27 21:20:32 +0000 2016	2.0	False		714200455186882560				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	13			1
Wed Sep 01 16:30:38 +0000 2010	Angel SilverStar	hairconscience	I have been a creative hair nerd/dresser for 13 years now. I work in Santa Monica at Salon Republic Studio 49 angelsilvershears@gmail.com	en	Santa Monica, CA	False	en	I'm pretty sure the rocker shag has found it's way to the cool LA streets Color by Angel SilverStar https://t.co/MgGJvU694l		False	True	False	2	False	23	False	125	True	False	185697781	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/625728146688491520/5MY2TVNI_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Dec 12 06:27:15 +0000 2015	0.0	False		675562540034723844				False			{u'full_name': u'Los Angeles, CA', u'url': u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'3b77caf94bfc81fe', u'name': u'Los Angeles'}	False	0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	34			1
Sat Dec 10 06:43:39 +0000 2011	 Sherwin G.	thegerbyproject	God. Family. Travel. Sports. Shoes. Cars. Photography. #BullsNation #SeeRed #BearDown	en	Manila, Philippines	False	en	RT @ZyroXZ2: So, basically Nintendo will have marketing at #Olympics2020... Invest in stocks now, folks, invest in Nintendo stock now.	Hong Kong	False	False	False	1591	False	718	False	588	True	False	433162369	False	False	11	False	131516	http://pbs.twimg.com/profile_background_images/596951457/niyx42i212w1co9mqitg.jpeg	True	https://pbs.twimg.com/profile_banners/433162369/1425375593	http://pbs.twimg.com/profile_images/516506988864225280/beGZ40A7_normal.jpeg	A80724	EEEEEE	EFEFEF	333333	True	False		False	Mon Aug 22 07:01:48 +0000 2016	0.0	False		767617754530582528				False					2.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	10058		28800.0	1
Mon Apr 23 04:41:20 +0000 2012	themackerana	chky101	It's just all me.	en	Mackay	False	en	Just checking Twitter out		False	True	True	0	False	0	False	2	True	False	560830196	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Jun 23 10:01:58 +0000 2012	0.0	False		216471150279147520				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	1			1
Tue Aug 21 16:50:03 +0000 2012	Shannon Stauffer	ShannonStauffe1	I love going on adventures, singing, food and fashion(:	en		False	en	RT @PhillyD: The words every girl wants to hear.  http://t.co/oTadfd04		False	True	False	1	False	6	False	15	False	False	771852913	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/2528461212/007_normal.JPG	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Aug 21 21:28:31 +0000 2012	0.0	False		238024810351951873				False				False	251.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	2			1
Sun Feb 03 13:21:24 +0000 2013	Taylor Cunningham	Mousse_Blood	•Moose Blood•Graphic Design Student•Aspiring Animator•	en	Ayr , Scotland 	False	en	RT @hxrvey: in the mood to sleep for a year x		False	True	False	1111	False	1438	False	933	True	True	1145146014	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1145146014/1471437646	http://pbs.twimg.com/profile_images/762664007501246464/Dn7C96K8_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Aug 22 21:55:48 +0000 2016	0.0	False		767842736951136256				False					255.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	3942			1
Sat Mar 23 08:55:41 +0000 2013	kamma69	kamma691	love and sex	en		False	und	@iLikeSEXDaily		False	True	False	0	False	34	False	334	False	False	1290898094	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/3417603048/e6e8e60006a583d4bb555223d057374d_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri Sep 27 07:31:21 +0000 2013	0.0	False		383494053385752576	iLGDaily	3.8318545418e+17	275442883.0	False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	5			3
Sat Sep 22 02:45:19 +0000 2012	carolaojano	carolaojano	All up in this interwebs in comfortable footwear. present: MTV/VH1 Digital Production & Development. past: Sports Journalism. always: sneaker enthusiast.	en	San Diego, CA	False	en	facebook welcome http://t.co/59F27zGQz8		False	False	False	0	False	0	False	0	False	False	838961899	False	False	0	False	C0DEED	http://pbs.twimg.com/profile_background_images/677854396/712d9cd4daa419ecdd511e9b1260769e.jpeg	True		http://pbs.twimg.com/profile_images/2686069758/0a2cad3a10c0f633158c8bcf6c1d2347_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Jun 04 19:02:21 +0000 2013	0.0	False		341993342697107457				False				False	0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	False	114			1
Sun Nov 25 13:23:29 +0000 2012	Rohan Sharma	Rohans85	I am me, and I am Okay. In all the world, there is no one else exactly like me. Everything that comes out of me is authentically mine, because I alone chose it.	en	Mumbai	False	in	Kehte hain na.... Yuh hota to kya hota....		False	False	False	1	False	8	False	16	False	False	970033964	False	False	0	False	C0DEED	http://pbs.twimg.com/profile_background_images/721061385/3779d88eba4ba36469f558b58db53316.jpeg	False	https://pbs.twimg.com/profile_banners/970033964/1353850453	http://pbs.twimg.com/profile_images/2899052268/2534cf5b32824651907c4da9be1a2a1d_normal.jpeg	0084B4	FFFFFF	DDEEF6	333333	True	False		False	Sat Apr 27 18:19:56 +0000 2013	0.0	False		328211929657118721				False					0.0	False	"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>"	False	5			1
Tue Sep 03 01:11:49 +0000 2013	EndemicBali	EndemicBali	My Life My Style • New Clotihing Line • Since 2013 • Based On Kuta	en	Kuta,Bali	False	in	Jangan lupa follow account kita yang kedua @Endemic_Bali		False	True	False	0	False	4	False	3	False	False	1723960226	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1723960226/1381578121	http://pbs.twimg.com/profile_images/378800000584427464/686156e2c4685e02a4e662d573a869ea_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Oct 12 11:42:10 +0000 2013	0.0	False		388992990267469824				False					0.0	False	"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>"	False	2			2
Sun Dec 04 13:01:32 +0000 2011	eleanor	demiftbrooke	Beauty isn't about having a pretty face. It's about having a pretty mind, pretty heart and pretty soul.	en	UK	False	und	RT @AllyBrooke: 🌹 https://t.co/WWw4MmkC5U	London	False	False	False	4279	False	3076	False	2195	True	False	428185446	False	False	7	False	1A1B1F	http://abs.twimg.com/images/themes/theme9/bg.gif	False	https://pbs.twimg.com/profile_banners/428185446/1419113391	http://pbs.twimg.com/profile_images/546427425807007744/d5ahnthQ_normal.jpeg	1A1B1F	181A1E	252429	666666	True	False		False	Tue Aug 23 19:41:50 +0000 2016	0.0	False		768171408576933888				False				False	6062.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	8643		3600.0	1
Mon Apr 29 12:14:32 +0000 2013	Scumbag Sherry 	ScumbagSheridan	I say no to ugly girls, and I've probably had sex with your mother. House music #TeamBostonCollege #TeamHomeWrecker #TeamLiberal	en		False	und	@ScumbagSheridan		False	True	False	0	False	4	False	1	False	False	1389380131	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1389380131/1367238258	http://pbs.twimg.com/profile_images/3590915763/2313137d5c546f85031f251d85008414_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Jun 01 17:13:26 +0000 2013	0.0	False		340878770187669505	ScumbagSheridan	3.28938081825e+17	1389380131.0	False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	14			1
Fri Sep 26 08:38:50 +0000 2014	IBM API Connect Ops	apiconnect_ops	Operations team for IBM API Connect and API Management on Cloud. Account managed by @rickymoorhouse. Follows @IBM Social Computing Guidelines	en	In the @ibmcloud	False	en	We're currently investigating intermitent errors for UI access in our EU region. This is not affecting API calls.	London	False	True	False	1	False	238	False	212	False	False	2785119555	False	False	5	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2785119555/1459020292	http://pbs.twimg.com/profile_images/713804293615300608/xMKtDbpK_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Aug 23 12:47:46 +0000 2016	0.0	False		768067206513057794				False					0.0	False	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	False	146	https://t.co/tSKxvcd1hs	3600.0	2
Sat Feb 23 17:13:00 +0000 2013	スバル	okazaki_subaru	Otaku,anime lover,manga fan,video game lover.	en		False	en	@MileyCyrus Are you crazy Miley?You look like a porn star instead of a singer.Aren't you ashamed of yourself? You are becoming a b**ch		False	True	False	0	False	0	False	27	False	False	1212869869	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/3297482537/06e24a8f60c994cb1bfa77524055ddf1_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Oct 12 07:30:42 +0000 2013	0.0	False		388929705669193729	MileyCyrus		268414482.0	False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	3			1
Sun Apr 06 16:23:43 +0000 2014	jade	outlineash	hi it's a free follow from me (@naivelucas) btw. ily (ﾉ◕ヮ◕)ﾉ*:・ﾟ✧	en		False	en	RT @prostitutebeau: “@naivelucas: rt and quote  for 20 free follows  #vote5sos #kca”	Beijing	False	True	False	0	False	36	False	1175	False	False	2430701239	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2430701239/1408626059	http://pbs.twimg.com/profile_images/502440186345574401/ku88hqKU_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sun Mar 01 10:41:30 +0000 2015	0.0	False		571983595922829312				False					15.0	False	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	False	107		28800.0	1
Fri Dec 28 03:46:51 +0000 2012	johnrex flores	aldrex_flores	disigner and friendly	en	philippines	False	tl	RT @iloveZHENIE: TALENTEd si  @queyzee super KZ TANDINGAN with  Les Paul Acoustic/Electric Ukulele Outfit: http://t.co/v6LT1VZq via @youtube	Beijing	False	False	False	13	False	9	False	46	True	False	1041253010	False	False	0	False	FFF04D	http://pbs.twimg.com/profile_background_images/772783408/eca2e3f5f2d6c34d7582187b78b85929.jpeg	True	https://pbs.twimg.com/profile_banners/1041253010/1360302970	http://pbs.twimg.com/profile_images/3140099486/46cf76a340e0e67e52acc9cea778406a_normal.jpeg	0099CC	FFFFFF	DDEEF6	333333	True	False		False	Thu Feb 07 07:10:52 +0000 2013	0.0	False		299414910750826498				False				False	4.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	23		28800.0	1
